name	target_chr	target_start	target_end	target_name	target_type
240905_HPC_screen_guide_23573	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23574	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23575	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23576	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23577	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23578	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23579	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23580	chr10	102289430	102289930	NDUFB8_TSS	tss_control
240905_HPC_screen_guide_23581	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23582	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23583	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23584	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23585	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23586	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23587	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23588	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23589	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23590	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23591	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23592	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23593	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23594	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23595	chr10	102295390	102295890	HIF1AN_TSS	tss_control
240905_HPC_screen_guide_23596	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23597	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23598	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23599	chr10	102321781	102322082	chr10:102321781-102322082	enh
240905_HPC_screen_guide_23600	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23601	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23602	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23603	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23604	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23605	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23606	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23607	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23608	chr10	102321754	102322055	chr10:102321754-102322055	enh
240905_HPC_screen_guide_23609	chr10	102321790	102322091	chr10:102321790-102322091	enh
240905_HPC_screen_guide_23610	chr10	102321790	102322091	chr10:102321790-102322091	enh
240905_HPC_screen_guide_23611	chr10	102321781	102322082	chr10:102321781-102322082	enh
240905_HPC_screen_guide_23612	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23613	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23614	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23615	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23616	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23617	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23618	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23619	chr10	102322781	102323082	chr10:102322781-102323082	enh
240905_HPC_screen_guide_23620	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23621	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23622	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23623	chr10	102322781	102323082	chr10:102322781-102323082	enh
240905_HPC_screen_guide_23624	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23625	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23626	chr10	102322771	102323072	chr10:102322771-102323072	enh
240905_HPC_screen_guide_23627	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23628	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23629	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23630	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23631	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23632	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23633	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23634	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23635	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23636	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23637	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23638	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23639	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23640	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23641	chr10	102324093	102324394	chr10:102324093-102324394	enh
240905_HPC_screen_guide_23642	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23643	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23644	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23645	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23646	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23647	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23648	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23649	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23650	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23651	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23652	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23653	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23654	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23655	chr10	102329499	102329800	chr10:102329499-102329800	enh
240905_HPC_screen_guide_23656	chr10	102329487	102329788	chr10:102329487-102329788	enh
240905_HPC_screen_guide_23657	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23658	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23659	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23660	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23661	chr10	102385590	102385891	chr10:102385590-102385891	enh
240905_HPC_screen_guide_23662	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23663	chr10	102385590	102385891	chr10:102385590-102385891	enh
240905_HPC_screen_guide_23664	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23665	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23666	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23667	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23668	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23669	chr10	102385590	102385891	chr10:102385590-102385891	enh
240905_HPC_screen_guide_23670	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23671	chr10	102385553	102385854	chr10:102385553-102385854	enh
240905_HPC_screen_guide_23672	chr10	102385572	102385873	chr10:102385572-102385873	enh
240905_HPC_screen_guide_23673	chr10	102397599	102397900	chr10:102397599-102397900	enh
240905_HPC_screen_guide_23674	chr10	102397599	102397900	chr10:102397599-102397900	enh
240905_HPC_screen_guide_23675	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23676	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23677	chr10	102397599	102397900	chr10:102397599-102397900	enh
240905_HPC_screen_guide_23678	chr10	102397587	102397888	chr10:102397587-102397888	enh
240905_HPC_screen_guide_23679	chr10	102397599	102397900	chr10:102397599-102397900	enh
240905_HPC_screen_guide_23680	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23681	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23682	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23683	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23684	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23685	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23686	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23687	chr10	102397586	102397887	chr10:102397586-102397887	enh
240905_HPC_screen_guide_23688	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23689	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23690	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23691	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23692	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23693	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23694	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23695	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23696	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23697	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23698	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23699	chr10	102402097	102402398	chr10:102402097-102402398	enh
240905_HPC_screen_guide_23700	chr10	102402103	102402404	chr10:102402103-102402404	enh
240905_HPC_screen_guide_23701	chr10	102402063	102402364	chr10:102402063-102402364	enh
240905_HPC_screen_guide_23702	chr10	102402097	102402398	chr10:102402097-102402398	enh
240905_HPC_screen_guide_23703	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23704	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23705	chr10	102405430	102405731	chr10:102405430-102405731	enh
240905_HPC_screen_guide_23706	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23707	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23708	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23709	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23710	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23711	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23712	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23713	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23714	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23715	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23716	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23717	chr10	102405420	102405721	chr10:102405420-102405721	enh
240905_HPC_screen_guide_23718	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23719	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23720	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23721	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23722	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23723	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23724	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23725	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23726	chr10	102405784	102406085	chr10:102405784-102406085	enh
240905_HPC_screen_guide_23727	chr10	102405784	102406085	chr10:102405784-102406085	enh
240905_HPC_screen_guide_23728	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23729	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23730	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23731	chr10	102405723	102406024	chr10:102405723-102406024	enh
240905_HPC_screen_guide_23732	chr10	102405784	102406085	chr10:102405784-102406085	enh
240905_HPC_screen_guide_23733	chr10	102405784	102406085	chr10:102405784-102406085	enh
240905_HPC_screen_guide_23734	chr10	102405784	102406085	chr10:102405784-102406085	enh
240905_HPC_screen_guide_23735	chr10	102413696	102413997	chr10:102413696-102413997	enh
240905_HPC_screen_guide_23736	chr10	102413716	102414017	chr10:102413716-102414017	enh
240905_HPC_screen_guide_23737	chr10	102413696	102413997	chr10:102413696-102413997	enh
240905_HPC_screen_guide_23738	chr10	102413696	102413997	chr10:102413696-102413997	enh
240905_HPC_screen_guide_23739	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23740	chr10	102413716	102414017	chr10:102413716-102414017	enh
240905_HPC_screen_guide_23741	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23742	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23743	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23744	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23745	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23746	chr10	102413696	102413997	chr10:102413696-102413997	enh
240905_HPC_screen_guide_23747	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23748	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23749	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23750	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23751	chr10	102413716	102414017	chr10:102413716-102414017	enh
240905_HPC_screen_guide_23752	chr10	102413742	102414043	chr10:102413742-102414043	enh
240905_HPC_screen_guide_23753	chr10	102414630	102414931	chr10:102414630-102414931	enh
240905_HPC_screen_guide_23754	chr10	102414630	102414931	chr10:102414630-102414931	enh
240905_HPC_screen_guide_23755	chr10	102414630	102414931	chr10:102414630-102414931	enh
240905_HPC_screen_guide_23756	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23757	chr10	102414630	102414931	chr10:102414630-102414931	enh
240905_HPC_screen_guide_23758	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23759	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23760	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23761	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23762	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23763	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23764	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23765	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23766	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23767	chr10	102414618	102414919	chr10:102414618-102414919	enh
240905_HPC_screen_guide_23768	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23769	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23770	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23771	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23772	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23773	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23774	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23775	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23776	chr10	102416327	102416628	chr10:102416327-102416628	enh
240905_HPC_screen_guide_23777	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23778	chr10	102416325	102416626	chr10:102416325-102416626	enh
240905_HPC_screen_guide_23779	chr10	102416323	102416624	chr10:102416323-102416624	enh
240905_HPC_screen_guide_23780	chr10	102416323	102416624	chr10:102416323-102416624	enh
