grna_target	response_id
240905_HPC_screen_guide_17846	chr8:55545397-55545698
240905_HPC_screen_guide_17847	chr8:55545397-55545698
240905_HPC_screen_guide_17848	chr8:55545410-55545711
240905_HPC_screen_guide_17849	chr8:55545397-55545698
240905_HPC_screen_guide_17850	chr8:55545397-55545698
240905_HPC_screen_guide_17851	chr8:55545397-55545698
240905_HPC_screen_guide_17852	chr8:55545397-55545698
240905_HPC_screen_guide_17853	chr8:55545397-55545698
240905_HPC_screen_guide_17854	chr8:55545397-55545698
240905_HPC_screen_guide_17855	chr8:55623987-55624288
240905_HPC_screen_guide_17856	chr8:55623987-55624288
240905_HPC_screen_guide_17857	chr8:55623987-55624288
240905_HPC_screen_guide_17858	chr8:55623987-55624288
240905_HPC_screen_guide_17859	chr8:55623987-55624288
240905_HPC_screen_guide_17860	chr8:55623987-55624288
240905_HPC_screen_guide_17861	chr8:55623987-55624288
240905_HPC_screen_guide_17862	chr8:55623987-55624288
240905_HPC_screen_guide_17863	chr8:55623987-55624288
240905_HPC_screen_guide_17864	chr8:55623987-55624288
240905_HPC_screen_guide_17865	chr8:55623987-55624288
240905_HPC_screen_guide_17866	chr8:55623987-55624288
240905_HPC_screen_guide_17867	chr8:55623987-55624288
240905_HPC_screen_guide_17868	chr8:55623987-55624288
240905_HPC_screen_guide_17869	chr8:55623987-55624288
240905_HPC_screen_guide_17870	chr8:55648984-55649285
240905_HPC_screen_guide_17871	chr8:55648984-55649285
240905_HPC_screen_guide_17872	chr8:55648986-55649287
240905_HPC_screen_guide_17873	chr8:55648984-55649285
240905_HPC_screen_guide_17874	chr8:55648984-55649285
240905_HPC_screen_guide_17875	chr8:55648986-55649287
240905_HPC_screen_guide_17876	chr8:55648984-55649285
240905_HPC_screen_guide_17877	chr8:55648984-55649285
240905_HPC_screen_guide_17878	chr8:55648984-55649285
240905_HPC_screen_guide_17879	chr8:55648984-55649285
240905_HPC_screen_guide_17880	chr8:55648984-55649285
240905_HPC_screen_guide_17881	chr8:55648984-55649285
240905_HPC_screen_guide_17882	chr8:55648984-55649285
240905_HPC_screen_guide_17883	chr8:55648984-55649285
240905_HPC_screen_guide_17884	chr8:55648984-55649285
240905_HPC_screen_guide_17885	chr8:55732104-55732405
240905_HPC_screen_guide_17886	chr8:55732104-55732405
240905_HPC_screen_guide_17887	chr8:55732104-55732405
240905_HPC_screen_guide_17888	chr8:55732104-55732405
240905_HPC_screen_guide_17889	chr8:55732104-55732405
240905_HPC_screen_guide_17890	chr8:55732104-55732405
240905_HPC_screen_guide_17891	chr8:55732104-55732405
240905_HPC_screen_guide_17892	chr8:55732104-55732405
240905_HPC_screen_guide_17893	chr8:55793862-55794163
240905_HPC_screen_guide_17894	chr8:55793862-55794163
240905_HPC_screen_guide_17895	chr8:55793862-55794163
240905_HPC_screen_guide_17896	chr8:55793862-55794163
240905_HPC_screen_guide_17897	chr8:55793862-55794163
240905_HPC_screen_guide_17898	chr8:55793862-55794163
240905_HPC_screen_guide_17899	chr8:55793862-55794163
240905_HPC_screen_guide_17900	chr8:55793862-55794163
240905_HPC_screen_guide_17901	chr8:55793862-55794163
240905_HPC_screen_guide_17902	chr8:55793862-55794163
240905_HPC_screen_guide_17903	chr8:55793862-55794163
240905_HPC_screen_guide_17904	chr8:55793862-55794163
240905_HPC_screen_guide_17905	chr8:55793862-55794163
240905_HPC_screen_guide_17906	chr8:55793862-55794163
240905_HPC_screen_guide_17907	chr8:55793862-55794163
240905_HPC_screen_guide_17908	chr8:55856622-55856923
240905_HPC_screen_guide_17909	chr8:55856645-55856946
240905_HPC_screen_guide_17910	chr8:55856622-55856923
240905_HPC_screen_guide_17911	chr8:55856622-55856923
240905_HPC_screen_guide_17912	chr8:55856622-55856923
240905_HPC_screen_guide_17913	chr8:55856622-55856923
240905_HPC_screen_guide_17914	chr8:55856622-55856923
240905_HPC_screen_guide_17915	chr8:55856622-55856923
240905_HPC_screen_guide_17916	chr8:55856622-55856923
240905_HPC_screen_guide_17917	chr8:55856622-55856923
240905_HPC_screen_guide_17918	chr8:55856622-55856923
240905_HPC_screen_guide_17919	chr8:55856622-55856923
240905_HPC_screen_guide_17920	chr8:55913934-55914235
240905_HPC_screen_guide_17921	chr8:55913934-55914235
240905_HPC_screen_guide_17922	chr8:55913934-55914235
240905_HPC_screen_guide_17923	chr8:55913934-55914235
240905_HPC_screen_guide_17924	chr8:55913934-55914235
240905_HPC_screen_guide_17925	chr8:55913934-55914235
240905_HPC_screen_guide_17926	chr8:55913934-55914235
240905_HPC_screen_guide_17927	chr8:55913934-55914235
240905_HPC_screen_guide_17928	chr8:55913934-55914235
240905_HPC_screen_guide_17929	chr8:55913934-55914235
240905_HPC_screen_guide_17930	chr8:55913934-55914235
240905_HPC_screen_guide_17931	chr8:55913934-55914235
240905_HPC_screen_guide_17932	chr8:55984476-55984777
240905_HPC_screen_guide_17933	chr8:55984476-55984777
240905_HPC_screen_guide_17934	chr8:55984476-55984777
240905_HPC_screen_guide_17935	chr8:55984476-55984777
240905_HPC_screen_guide_17936	chr8:55984476-55984777
240905_HPC_screen_guide_17937	chr8:55984476-55984777
240905_HPC_screen_guide_17938	chr8:55984476-55984777
240905_HPC_screen_guide_17939	chr8:55984476-55984777
240905_HPC_screen_guide_17940	chr8:55984476-55984777
240905_HPC_screen_guide_17941	chr8:55984476-55984777
240905_HPC_screen_guide_17942	chr8:55984476-55984777
240905_HPC_screen_guide_17943	chr8:55984476-55984777
240905_HPC_screen_guide_17944	chr8:55984476-55984777
240905_HPC_screen_guide_17945	chr8:55984476-55984777
240905_HPC_screen_guide_17946	chr8:55984476-55984777
240905_HPC_screen_guide_17947	XKR4_TSS
240905_HPC_screen_guide_17948	XKR4_TSS
240905_HPC_screen_guide_17949	XKR4_TSS
240905_HPC_screen_guide_17950	XKR4_TSS
240905_HPC_screen_guide_17951	XKR4_TSS
240905_HPC_screen_guide_17952	XKR4_TSS
240905_HPC_screen_guide_17953	XKR4_TSS
240905_HPC_screen_guide_17954	XKR4_TSS
240905_HPC_screen_guide_17955	XKR4_TSS
240905_HPC_screen_guide_17956	XKR4_TSS
240905_HPC_screen_guide_17957	XKR4_TSS
240905_HPC_screen_guide_17958	XKR4_TSS
240905_HPC_screen_guide_17959	XKR4_TSS
240905_HPC_screen_guide_17960	XKR4_TSS
240905_HPC_screen_guide_17961	XKR4_TSS
240905_HPC_screen_guide_17962	chr8:56031739-56032040
240905_HPC_screen_guide_17963	chr8:56031739-56032040
240905_HPC_screen_guide_17964	chr8:56031739-56032040
240905_HPC_screen_guide_17965	chr8:56031739-56032040
240905_HPC_screen_guide_17966	chr8:56031739-56032040
240905_HPC_screen_guide_17967	chr8:56031739-56032040
240905_HPC_screen_guide_17968	chr8:56031739-56032040
240905_HPC_screen_guide_17969	chr8:56031739-56032040
240905_HPC_screen_guide_17970	chr8:56031739-56032040
240905_HPC_screen_guide_17971	chr8:56031739-56032040
240905_HPC_screen_guide_17972	chr8:56031739-56032040
240905_HPC_screen_guide_17973	chr8:56031739-56032040
240905_HPC_screen_guide_17974	chr8:56031739-56032040
240905_HPC_screen_guide_17975	chr8:56031739-56032040
240905_HPC_screen_guide_17976	chr8:56031739-56032040
240905_HPC_screen_guide_17977	chr8:56036707-56037008
240905_HPC_screen_guide_17978	chr8:56036707-56037008
240905_HPC_screen_guide_17979	chr8:56036707-56037008
240905_HPC_screen_guide_17980	chr8:56036707-56037008
240905_HPC_screen_guide_17981	chr8:56036707-56037008
240905_HPC_screen_guide_17982	chr8:56036707-56037008
240905_HPC_screen_guide_17983	chr8:56036707-56037008
240905_HPC_screen_guide_17984	chr8:56036707-56037008
240905_HPC_screen_guide_17985	chr8:56036707-56037008
240905_HPC_screen_guide_17986	chr8:56036707-56037008
240905_HPC_screen_guide_17987	chr8:56036707-56037008
240905_HPC_screen_guide_17988	chr8:56036707-56037008
240905_HPC_screen_guide_17989	chr8:56036707-56037008
240905_HPC_screen_guide_17990	chr8:56036707-56037008
240905_HPC_screen_guide_17991	chr8:56036707-56037008
240905_HPC_screen_guide_17992	chr8:56105892-56106193
240905_HPC_screen_guide_17993	chr8:56105892-56106193
240905_HPC_screen_guide_17994	chr8:56105892-56106193
240905_HPC_screen_guide_17995	chr8:56105892-56106193
240905_HPC_screen_guide_17996	chr8:56105892-56106193
240905_HPC_screen_guide_17997	chr8:56105892-56106193
240905_HPC_screen_guide_17998	chr8:56105892-56106193
240905_HPC_screen_guide_17999	chr8:56105892-56106193
240905_HPC_screen_guide_18000	chr8:56105892-56106193
240905_HPC_screen_guide_18001	chr8:56105892-56106193
240905_HPC_screen_guide_18002	chr8:56105892-56106193
240905_HPC_screen_guide_18003	chr8:56105892-56106193
240905_HPC_screen_guide_18004	chr8:56105892-56106193
240905_HPC_screen_guide_18005	chr8:56105892-56106193
240905_HPC_screen_guide_18006	chr8:56105892-56106193
240905_HPC_screen_guide_18007	chr8:56225948-56226249
240905_HPC_screen_guide_18008	chr8:56225948-56226249
240905_HPC_screen_guide_18009	chr8:56225948-56226249
240905_HPC_screen_guide_18010	chr8:56225948-56226249
240905_HPC_screen_guide_18011	chr8:56225948-56226249
240905_HPC_screen_guide_18012	chr8:56225948-56226249
240905_HPC_screen_guide_18013	chr8:56225948-56226249
240905_HPC_screen_guide_18014	chr8:56225948-56226249
240905_HPC_screen_guide_18015	chr8:56225948-56226249
240905_HPC_screen_guide_18016	chr8:56225948-56226249
240905_HPC_screen_guide_18017	chr8:56225948-56226249
240905_HPC_screen_guide_18018	chr8:56225948-56226249
240905_HPC_screen_guide_18019	chr8:56225948-56226249
240905_HPC_screen_guide_18020	chr8:56225948-56226249
240905_HPC_screen_guide_18021	chr8:56225948-56226249
240905_HPC_screen_guide_18022	chr8:56285365-56285666
240905_HPC_screen_guide_18023	chr8:56285365-56285666
240905_HPC_screen_guide_18024	chr8:56285365-56285666
240905_HPC_screen_guide_18025	chr8:56285392-56285693
240905_HPC_screen_guide_18026	chr8:56285365-56285666
240905_HPC_screen_guide_18027	chr8:56285365-56285666
240905_HPC_screen_guide_18028	chr8:56285392-56285693
240905_HPC_screen_guide_18029	chr8:56285365-56285666
240905_HPC_screen_guide_18030	chr8:56285365-56285666
240905_HPC_screen_guide_18031	chr8:56285365-56285666
240905_HPC_screen_guide_18032	chr8:56285365-56285666
240905_HPC_screen_guide_18033	chr8:56285384-56285685
240905_HPC_screen_guide_18034	chr8:56285365-56285666
240905_HPC_screen_guide_18035	chr8:56285365-56285666
240905_HPC_screen_guide_18036	chr8:56285384-56285685
240905_HPC_screen_guide_18037	chr10:71209585-71209886
240905_HPC_screen_guide_18038	chr10:71209582-71209883
240905_HPC_screen_guide_18039	chr10:71209582-71209883
240905_HPC_screen_guide_18040	chr10:71209582-71209883
240905_HPC_screen_guide_18041	chr10:71209582-71209883
240905_HPC_screen_guide_18042	chr10:71209582-71209883
240905_HPC_screen_guide_18043	chr10:71209582-71209883
240905_HPC_screen_guide_18044	chr10:71209582-71209883
240905_HPC_screen_guide_18045	chr10:71209582-71209883
240905_HPC_screen_guide_18046	chr10:71209582-71209883
240905_HPC_screen_guide_18047	chr10:71209582-71209883
240905_HPC_screen_guide_18048	chr10:71209582-71209883
240905_HPC_screen_guide_18049	chr10:71209582-71209883
240905_HPC_screen_guide_18050	chr10:71209582-71209883
240905_HPC_screen_guide_18051	chr10:71209582-71209883
240905_HPC_screen_guide_18052	chr10:71209585-71209886
240905_HPC_screen_guide_18053	TSPAN15_TSS
240905_HPC_screen_guide_18054	TSPAN15_TSS
240905_HPC_screen_guide_18055	TSPAN15_TSS
240905_HPC_screen_guide_18056	TSPAN15_TSS
240905_HPC_screen_guide_18057	TSPAN15_TSS
240905_HPC_screen_guide_18058	TSPAN15_TSS
240905_HPC_screen_guide_18059	TSPAN15_TSS
240905_HPC_screen_guide_18060	TSPAN15_TSS
240905_HPC_screen_guide_18061	TSPAN15_TSS
240905_HPC_screen_guide_18062	chr10:71211002-71211303
240905_HPC_screen_guide_18063	chr10:71211002-71211303
240905_HPC_screen_guide_18064	chr10:71211002-71211303
240905_HPC_screen_guide_18065	TSPAN15_TSS
240905_HPC_screen_guide_18066	TSPAN15_TSS
240905_HPC_screen_guide_18067	TSPAN15_TSS
240905_HPC_screen_guide_18068	chr10:71211579-71211880
240905_HPC_screen_guide_18069	chr10:71211579-71211880
240905_HPC_screen_guide_18070	chr10:71211579-71211880
240905_HPC_screen_guide_18071	chr10:71211579-71211880
240905_HPC_screen_guide_18072	chr10:71211579-71211880
240905_HPC_screen_guide_18073	chr10:71211579-71211880
240905_HPC_screen_guide_18074	chr10:71211579-71211880
240905_HPC_screen_guide_18075	chr10:71211579-71211880
240905_HPC_screen_guide_18076	chr10:71211579-71211880
240905_HPC_screen_guide_18077	chr10:71211579-71211880
240905_HPC_screen_guide_18078	chr10:71211579-71211880
240905_HPC_screen_guide_18079	chr10:71211579-71211880
240905_HPC_screen_guide_18080	chr10:71211579-71211880
240905_HPC_screen_guide_18081	chr10:71211579-71211880
240905_HPC_screen_guide_18082	chr10:71211579-71211880
240905_HPC_screen_guide_18083	chr10:71227793-71228094
240905_HPC_screen_guide_18084	chr10:71227793-71228094
240905_HPC_screen_guide_18085	chr10:71227793-71228094
240905_HPC_screen_guide_18086	chr10:71227793-71228094
240905_HPC_screen_guide_18087	chr10:71227793-71228094
240905_HPC_screen_guide_18088	chr10:71227793-71228094
240905_HPC_screen_guide_18089	chr10:71227793-71228094
240905_HPC_screen_guide_18090	chr10:71227793-71228094
240905_HPC_screen_guide_18091	chr10:71227793-71228094
240905_HPC_screen_guide_18092	chr10:71227793-71228094
240905_HPC_screen_guide_18093	chr10:71227793-71228094
240905_HPC_screen_guide_18094	chr10:71227793-71228094
240905_HPC_screen_guide_18095	chr10:71227793-71228094
240905_HPC_screen_guide_18096	chr10:71227793-71228094
240905_HPC_screen_guide_18097	chr10:71227793-71228094
240905_HPC_screen_guide_18098	chr10:71227985-71228286
240905_HPC_screen_guide_18099	chr10:71227985-71228286
240905_HPC_screen_guide_18100	chr10:71227985-71228286
240905_HPC_screen_guide_18101	chr10:71227985-71228286
240905_HPC_screen_guide_18102	chr10:71227985-71228286
240905_HPC_screen_guide_18103	chr10:71227985-71228286
240905_HPC_screen_guide_18104	chr10:71228594-71228895
240905_HPC_screen_guide_18105	chr10:71228594-71228895
240905_HPC_screen_guide_18106	chr10:71228594-71228895
240905_HPC_screen_guide_18107	chr10:71228594-71228895
240905_HPC_screen_guide_18108	chr10:71228594-71228895
240905_HPC_screen_guide_18109	chr10:71228594-71228895
240905_HPC_screen_guide_18110	chr10:71228594-71228895
240905_HPC_screen_guide_18111	chr10:71228594-71228895
240905_HPC_screen_guide_18112	chr10:71228594-71228895
240905_HPC_screen_guide_18113	chr10:71228594-71228895
240905_HPC_screen_guide_18114	chr10:71228594-71228895
240905_HPC_screen_guide_18115	chr10:71228594-71228895
240905_HPC_screen_guide_18116	chr10:71228594-71228895
240905_HPC_screen_guide_18117	chr10:71228594-71228895
240905_HPC_screen_guide_18118	chr10:71266671-71266972
240905_HPC_screen_guide_18119	chr10:71266671-71266972
240905_HPC_screen_guide_18120	chr10:71266671-71266972
240905_HPC_screen_guide_18121	chr10:71266671-71266972
240905_HPC_screen_guide_18122	chr10:71266671-71266972
240905_HPC_screen_guide_18123	chr10:71266671-71266972
240905_HPC_screen_guide_18124	chr10:71266671-71266972
240905_HPC_screen_guide_18125	chr10:71266671-71266972
240905_HPC_screen_guide_18126	chr10:71266671-71266972
240905_HPC_screen_guide_18127	chr10:71266671-71266972
240905_HPC_screen_guide_18128	chr10:71266671-71266972
240905_HPC_screen_guide_18129	chr10:71266888-71267189
240905_HPC_screen_guide_18130	chr10:71266888-71267189
240905_HPC_screen_guide_18131	chr10:71266888-71267189
240905_HPC_screen_guide_18132	chr10:71266671-71266972
240905_HPC_screen_guide_18133	chr10:71266888-71267189
240905_HPC_screen_guide_18134	chr10:71266888-71267189
240905_HPC_screen_guide_18135	chr10:71267038-71267339
240905_HPC_screen_guide_18136	chr10:71266888-71267189
240905_HPC_screen_guide_18137	chr10:71266888-71267189
240905_HPC_screen_guide_18138	chr10:71266888-71267189
240905_HPC_screen_guide_18139	chr10:71266888-71267189
240905_HPC_screen_guide_18140	chr10:71267038-71267339
240905_HPC_screen_guide_18141	chr10:71267038-71267339
240905_HPC_screen_guide_18142	chr10:71267038-71267339
240905_HPC_screen_guide_18143	chr10:71266888-71267189
240905_HPC_screen_guide_18144	chr10:71266888-71267189
240905_HPC_screen_guide_18145	chr10:71266888-71267189
240905_HPC_screen_guide_18146	chr10:71267038-71267339
240905_HPC_screen_guide_18147	chr10:71267038-71267339
240905_HPC_screen_guide_18148	chr10:71267038-71267339
240905_HPC_screen_guide_18149	chr10:71267038-71267339
240905_HPC_screen_guide_18150	chr10:71267038-71267339
240905_HPC_screen_guide_18151	chr10:71267580-71267881
240905_HPC_screen_guide_18152	chr10:71267606-71267907
240905_HPC_screen_guide_18153	chr10:71267580-71267881
240905_HPC_screen_guide_18154	chr10:71267580-71267881
240905_HPC_screen_guide_18155	chr10:71267606-71267907
240905_HPC_screen_guide_18156	chr10:71267584-71267885
240905_HPC_screen_guide_18157	chr10:71267580-71267881
240905_HPC_screen_guide_18158	chr10:71267580-71267881
240905_HPC_screen_guide_18159	chr10:71267580-71267881
240905_HPC_screen_guide_18160	chr10:71267580-71267881
240905_HPC_screen_guide_18161	chr10:71267580-71267881
240905_HPC_screen_guide_18162	chr10:71267606-71267907
240905_HPC_screen_guide_18163	chr10:71267580-71267881
240905_HPC_screen_guide_18164	chr10:71267580-71267881
240905_HPC_screen_guide_18165	chr10:71267580-71267881
240905_HPC_screen_guide_18166	chr10:71274945-71275246
240905_HPC_screen_guide_18167	chr10:71274945-71275246
240905_HPC_screen_guide_18168	chr10:71274945-71275246
240905_HPC_screen_guide_18169	chr10:71274945-71275246
240905_HPC_screen_guide_18170	chr10:71274945-71275246
240905_HPC_screen_guide_18171	chr10:71274945-71275246
240905_HPC_screen_guide_18172	chr10:71274945-71275246
240905_HPC_screen_guide_18173	chr10:71274945-71275246
240905_HPC_screen_guide_18174	chr10:71274945-71275246
240905_HPC_screen_guide_18175	chr10:71274945-71275246
240905_HPC_screen_guide_18176	chr10:71274945-71275246
240905_HPC_screen_guide_18177	chr10:71274945-71275246
240905_HPC_screen_guide_18178	chr10:71274945-71275246
240905_HPC_screen_guide_18179	chr10:71274945-71275246
240905_HPC_screen_guide_18180	chr10:71274945-71275246
240905_HPC_screen_guide_18181	chr10:71275430-71275731
240905_HPC_screen_guide_18182	chr10:71275430-71275731
240905_HPC_screen_guide_18183	chr10:71275430-71275731
240905_HPC_screen_guide_18184	chr10:71275430-71275731
240905_HPC_screen_guide_18185	chr10:71275430-71275731
240905_HPC_screen_guide_18186	chr10:71275430-71275731
240905_HPC_screen_guide_18187	chr10:71275430-71275731
240905_HPC_screen_guide_18188	chr10:71275430-71275731
240905_HPC_screen_guide_18189	chr10:71275430-71275731
240905_HPC_screen_guide_18190	chr10:71275430-71275731
240905_HPC_screen_guide_18191	chr10:71275430-71275731
240905_HPC_screen_guide_18192	chr10:71275430-71275731
240905_HPC_screen_guide_18193	chr10:71275430-71275731
240905_HPC_screen_guide_18194	chr10:71275430-71275731
240905_HPC_screen_guide_18195	chr10:71275430-71275731
240905_HPC_screen_guide_18196	chr10:71276042-71276343
240905_HPC_screen_guide_18197	chr10:71276037-71276338
240905_HPC_screen_guide_18198	chr10:71276042-71276343
240905_HPC_screen_guide_18199	chr10:71276042-71276343
240905_HPC_screen_guide_18200	chr10:71276037-71276338
240905_HPC_screen_guide_18201	chr10:71276037-71276338
